fl_x,fl_y,camera_angle_x,camera_angle_y,k1,k2,p1,p2,cx,cy,w,h,num_frames_total,num_frames_used,sharpness_mean,sharpness_std,entropy_mean,entropy_std,edge_frac_mean,edge_frac_std,area_frac_mean,area_frac_std,num_components_mean,num_components_std,largest_comp_frac_mean,largest_comp_frac_std,bbox_aspect_ratio_mean,bbox_aspect_ratio_std,point_count,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,extent_x,extent_y,extent_z,volume,point_density,mean_error,std_error,median_error,mean_track_length,std_track_length,median_track_length,num_images,mean_visible_points,std_visible_points,mean_visible_ratio,std_visible_ratio,mean_camera_center_dist,std_camera_center_dist,mean_view_angle_var,std_view_angle_var,dish_id
1626.7990342489966,1636.2890434901287,,,0.0036350269750738684,-0.0002951248469653391,0.00020754420097408047,0.0002593105939690009,1920.0,1080.0,3840,2160,307,307,,,7.668263402929707,0.05786654810689886,0.34715832604455704,0.011174566261626197,,,,,,,,,183509,-26.42430453366953,-8.815187781892382,-10.440349019580374,31.87807955980624,3.427984443146711,24.535222152089496,58.302384093475766,12.243172225039093,34.97557117166987,24965.777088137453,7.350422113926297,1.5220618654357982,0.6741876168623323,1.614489607590429,5.113678348200906,6.532112059215638,3.0,307,3056.697068403909,434.13657928148956,0.7822593544136062,0.08786133769908379,3.489069110210954,1.4681641857785415,0.4825855156061758,0.21041619782985044,0569e83fdc248a51fc0ab082ce5e2baff15755c53c207f545e6d02d91f01d166
2290.3685074418986,2304.193479260625,,,-0.002884517676874053,0.005125490811353872,0.0011319857014233077,0.012250151123994297,1920.0,1080.0,3840,2160,348,348,,,7.6899447644446735,0.030440547170933623,0.34096129115226337,0.010370737422230462,,,,,,,,,97531,-110.43021280789077,-36.205469684461136,-1.0084830060966654,93.47758113800177,23.70235068992859,126.4910698395833,203.90779394589254,59.90782037438973,127.49955284567997,1557492.653022417,0.06262052011014926,1.6928107065139935,0.5876929611687158,1.7916871086706636,7.363863797151675,7.345849269307837,5.0,348,2063.807471264368,318.28307405756993,0.6791664950846731,0.07744706827965019,3.500343820060518,1.2961578779231,0.5050919270055997,0.25617662513379386,56452d9cd9e2e034764132a57058517ab085e1352f9664d2d1e10e98741334fc
1631.3667169435175,1635.5957562989586,,,0.004077892897532992,-0.00024447471336275185,-0.00014315701200665921,-0.00010485084353697486,1920.0,1080.0,3840,2160,324,324,,,7.495146973567611,0.1324711069242579,0.33140811352118577,0.010735958360853396,,,,,,,,,181414,-9.77491284327474,-7.544594644159391,-7.992092531797423,13.30209966976836,4.066397665716548,15.801927592350989,23.0770125130431,11.61099230987594,23.79402012414841,6375.536662924281,28.454702653500302,1.5737029901588164,0.6317517253356241,1.67322180809829,5.671629532450638,6.598442104539598,4.0,324,3175.6574074074074,319.2254368685173,0.7753163278838735,0.07793567883600716,3.5497041420840767,1.2890348492864128,0.6180480793037708,0.2722466045220807,d4fbeba0168af8fddb2fc695881787aedcd62f477c7dcec9ebca7b8594bbd95b
1628.6438439679473,1638.9491374942602,,,0.0030678999141495558,1.4997987297837495e-05,-0.00010954889612181274,0.000255511044219091,1920.0,1080.0,3840,2160,331,331,,,7.710452897088393,0.06651961887445886,0.35248071570437506,0.011594133787606913,,,,,,,,,189511,-21.950203497167273,-13.007357811917801,-14.528976551250343,25.11991205603556,4.618063385721913,24.76453484115894,47.07011555320283,17.625421197639714,39.293511392409286,32599.09992166873,5.81338136498767,1.5474154023269657,0.6679414779773266,1.6420142079663793,5.499416920389845,7.367003624485568,3.0,331,3148.640483383686,305.60095922052255,0.8167341529801848,0.0543882595148429,3.537977492266691,1.534547854129143,0.4905007635383355,0.23375301400046813,f71ac346cd0fc4652a89afb37044887ec3907d37d01d1ceb0ad28e1a780d8e03
1631.642900866993,1628.765505379878,,,0.0035188146667760947,-0.00042083785315990364,-0.0003539125834690656,0.00021919744912535753,1920.0,1080.0,3840,2160,306,306,,,7.662345373993865,0.16413521046546503,0.2958770450052449,0.014355434565034478,,,,,,,,,103123,-125.26600824734965,-44.78064846044599,-5.334281319579499,80.71752073686383,13.448915480827333,135.97558020386015,205.98352898421348,58.22956394127332,141.30986152343965,1694917.2628273475,0.060842497897494484,1.5422696457780862,0.6633147476190011,1.646958181362062,5.917903862377937,7.839224377821669,3.0,306,1994.3529411764705,289.44445256180063,0.7131513646874816,0.08048556601300776,3.247121898017997,1.829060534266199,0.47670003739930294,0.28123694222924106,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee
1633.210836156618,1633.544018232354,,,0.0035180222923059195,-0.0001936016232679521,-0.00021252579729574345,0.0001470560645291843,1920.0,1080.0,3840,2160,309,309,,,7.767034033888896,0.052091511476540564,0.34568275175796076,0.010782360077549558,,,,,,,,,158106,-23.672422042432263,-10.755221097522412,-17.08868911595167,12.382634642562039,3.8937488937314293,24.525266038152274,36.0550566849943,14.648969991253841,41.61395515410395,21979.21953189161,7.193431039286446,1.5807466199302511,0.6424336811034603,1.6869625073427874,6.468590692320342,9.193221187892085,4.0,309,3309.7831715210355,240.84367939496474,0.8598086460586146,0.04321307137147382,3.4788855032823913,1.5899704569798243,0.5875537702541624,0.20788234933867258,e78f8cebd2bd93d960bfaeac18fac0bb2524f15c44288903cd20b73e599e8a81
1631.549952077328,1632.635969931292,,,0.0034931160164017247,-0.0002941629703722428,-0.00022580190279121847,-2.7544813512717774e-05,1920.0,1080.0,3840,2160,354,354,,,7.764291181366645,0.046433664457292564,0.3344576369271814,0.012127356926964029,,,,,,,,,196178,-55.67679621805362,-75.3723998514982,-38.30539665407456,166.1875905699948,9.209205873741345,58.580040024832506,221.86438678804842,84.58160572523954,96.88543667890707,1818117.815776269,0.10790169828253911,1.5412457512590663,0.6541321131674738,1.6467968125062193,5.9609334380001835,7.9869369646084305,3.0,354,3303.401129943503,224.04144239030364,0.8066765020980958,0.05450347940707589,3.72118850297053,0.9698962048238194,1.3656880652296737,0.7670316607375192,493816813d2d6d248eb3c2b0b77b63e54235266e9a06e270fd0d282f13960493
1857.155222763291,1852.3990301971367,,,0.028365928029115337,-0.026957086355385466,-0.0001835197064071588,0.00299271196091548,1920.0,1080.0,3840,2160,348,348,,,7.632825227802436,0.12589208518530154,0.31570172258585216,0.017096945867804008,,,,,,,,,100357,-98.25797458859557,-64.83243478905871,-186.20788349387175,141.3283317590322,13.591958031476107,90.10191740085581,239.58630634762778,78.42439282053482,276.3098008947276,5191698.302762296,0.0193302834925142,1.603628623971346,0.6126576331680995,1.71823236777594,7.5035523182239405,9.482132573625627,4.0,353,2133.2407932011333,346.3191331974517,0.789812657483759,0.06614749624996293,3.4174007959542054,1.0188192612853906,1.3915041473876566,0.8657700487847727,15ff83e2531668d27c92091c97d31401ce323e24ee7c844cb32d5109ab9335f7
1745.0568572251473,1745.4565659408015,,,0.029434065181677876,-0.028134703066122122,0.00023397583677030537,0.001738053250982871,1920.0,1080.0,3840,2160,407,407,,,7.677353288918701,0.10146680887446102,0.3202739766281433,0.02055053617655641,,,,,,,,,123325,-110.4952715014173,-75.08346302195218,-59.802662990941144,51.77921501906753,5.590497868727164,117.2265169722319,162.27448652048483,80.67396089067935,177.02917996317305,2317546.6319005187,0.05321360023675837,1.4686049781734263,0.6976604343890161,1.5524350946887568,4.273415771335901,4.471716819801046,3.0,407,1294.8869778869778,374.1127646717971,0.5236345909128854,0.15836689410805685,3.060235117754341,1.726202820333288,0.6906185354045941,0.39806775880748735,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75
1632.1339772909673,1632.2519815367782,,,0.0038418997149381657,-0.0005316012293693028,-0.0004729638005516765,0.00037112599017830045,1920.0,1080.0,3840,2160,367,367,,,7.553900271719899,0.11991873781781216,0.2807495448161604,0.018155683718489437,,,,,,,,,83046,-20.151387345686025,-33.24796029780023,-8.839612170354192,60.22560962433116,18.275574800588565,50.40240617027865,80.37699697001719,51.5235350983888,59.242018340632846,245339.38669889615,0.3384943653662995,1.5788941312399112,0.6457508049002588,1.6932322687733898,8.163993449413578,15.245491540814031,4.0,367,1847.3760217983652,261.8804774952989,0.8120651014736275,0.07751299123922216,3.2286790311380993,1.7343916420312115,0.44547790999566633,0.18829761042104592,b3bf9079b442c681749f6bd95cfb0659c6d844f2228b2f4fa4b602a0e3627b9a
1901.5142130449287,1896.3360826973062,,,0.048379333218735596,-0.04405828571253811,7.532213648471109e-05,0.0021586498971851555,1920.0,1080.0,3840,2160,396,396,,,7.613221194223119,0.13284703693226235,0.323345146098329,0.020768346221003795,,,,,,,,,167507,-22.404301640452314,-20.612041009341016,-19.057180368168826,44.015616930022865,8.912063030533357,41.59198480405478,66.41991857047518,29.524104039874373,60.649165172223604,118932.32066496718,1.4084228665802956,1.5684347493747084,0.6460136177482667,1.6853406567233566,7.0891903024948215,10.029276366268075,4.0,406,2924.849753694581,595.7731819430944,0.8137960860465661,0.0727303959348188,3.201328669705558,1.4294097923047109,0.7994361698297586,0.5508842743789248,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a
1745.1761884875248,1740.4900402139638,,,0.030969730825474637,-0.028096038686110776,0.000424163706880924,0.0018951033350345294,1920.0,1080.0,3840,2160,410,410,,,7.53297748423383,0.10467644601441194,0.3281957900481783,0.026131123849721695,,,,,,,,,72879,-121.30816594518394,-112.74018919731058,-144.48889519129335,106.52546009721199,7.837475304345358,127.78871832433971,227.83362604239593,120.57766450165595,272.27761351563305,7479914.354664443,0.009743293378025507,1.6335411998551652,0.6086005471749072,1.7452881939367342,8.156382497015601,12.520981010793582,4.0,410,1449.8268292682926,424.63638018633236,0.6960075755537147,0.10336706308911744,3.307793530007708,1.1515600073388106,1.2587874521262654,0.8277396526604962,0bfdd020cf475b9c68e4b469d1d1a2d0cad303eefe8b78fb2307855afdaac8be
1735.2451062766238,1728.8841541075906,,,0.04455476509283006,-0.03479440443595251,-0.0014276786350294114,0.0008562599062562598,1920.0,1080.0,3840,2160,327,327,,,7.455472542650165,0.10864492858020008,0.21402407902933515,0.02193627415414385,,,,,,,,,27759,-42.076882869916936,-18.329820874072755,-38.4891467593273,38.827008078559366,7.398897908401489,43.90978029957908,80.9038909484763,25.728718782474246,82.39892705890638,171517.77160615165,0.1618432873751515,1.633369447064825,0.5984930989122779,1.743890122019283,9.018048200583594,12.780615756711407,5.0,327,765.5412844036697,122.6217324710073,0.8402217320326578,0.09075410509722585,3.506696923107951,1.2102607742012823,0.5981085536374022,0.27412755290458224,b92b499c9bf92327d5f3a44c9db49bde3400dcb1cfec48d6488831e2b304d0bb
1683.6119367322106,1686.305084157891,,,-0.0026658426311535945,0.00048759143499156447,0.00010207250810249584,0.0008752283200711153,1920.0,1080.0,3840,2160,337,337,,,7.632549084533443,0.07472036978515229,0.2725070692292193,0.028475669008615825,,,,,,,,,96645,-98.49203708760459,-140.67905983549707,-6.607305360490368,81.37458730146241,33.11058486438604,309.878698321595,179.866624389067,173.78964469988313,316.48600368208537,9893022.299794754,0.009769006585783705,1.5329694734657786,0.6599975329305431,1.6444109579296233,6.405815096487144,9.588432644631663,3.0,337,1837.0623145400593,632.9131734587847,0.7614929862964822,0.07697728547294859,3.12470285634254,1.8294381813461638,0.4494621335722984,0.21146236636280594,341b4ff3dfd3d377d7167bd81f443bedafbff003bf04881b99760fc0aeb69510
1712.1684811135779,1712.3118769104021,,,-0.0020187827468777686,-0.0005513051577243372,-7.765402425676278e-05,0.0015819601500178982,1920.0,1080.0,3840,2160,309,309,,,7.682318253819102,0.034513493259235514,0.3077446349734308,0.008780707253464037,,,,,,,,,112146,-102.2043624326697,-22.99682053621551,-131.32178717007898,111.47384155223324,29.991821464614876,76.23001069515836,213.67820398490295,52.98864200083038,207.55179786523735,2350008.937028776,0.047721520643147566,1.5500688608275026,0.6499364481168064,1.657775795935914,5.8670661459169295,6.692439141233707,4.0,309,2129.346278317152,366.00748019758106,0.813928646901455,0.043837548700151864,3.790633769333918,0.5772969363128105,1.2705994380731227,0.03989441904367441,3b7529dcccf7097cba31a989536035595e214b0f3775867fd3a62eb186870090
1872.0180848284278,1870.9091412534128,,,0.036653684700541,-0.032552435376481385,8.36507138784534e-05,0.0017390916909579828,1920.0,1080.0,3840,2160,370,370,,,7.406458254622399,0.06519208491609314,0.23794707728561895,0.017932882506747662,,,,,,,,,91621,-8.805179301984461,-4.376630851589591,-2.834891944889361,6.035399177783628,4.5234664432306415,13.46300533862396,14.840578479768089,8.900097294820233,16.297897283513322,2152.668523571423,42.56159227338659,1.5719617727077384,0.6319646689126216,1.6813374732045678,6.052346077864245,7.381892907183101,4.0,370,1498.708108108108,381.4764293511131,0.7756263608992431,0.10434429631164448,3.4196001876281588,1.1902713716976705,0.42733394515396206,0.2735463218814821,90cb7ef95384138c2370f13a9ae1698fb1b5bdd68e8b3d01f8e53d38933a4b92
1947.3801514541738,1945.9863940716214,,,0.03280843214437759,-0.030815121452165743,-0.00036788930643354915,0.0018034848164592565,1920.0,1080.0,3840,2160,407,407,,,7.564945039471146,0.1054464742016687,0.25491634627051296,0.03892436293885416,,,,,,,,,79799,-180.3470740500521,-21.970600981114053,-41.021176452604585,31.179839092880673,14.247958931635653,57.37392242089622,211.52691314293278,36.218559912749704,98.39509887350081,753824.5488885071,0.1058588502028242,1.5425003893836868,0.6561709581661805,1.647466418533838,5.839810022681989,7.7390080378943535,3.0,407,1144.990171990172,388.31647583780904,0.7545001635976171,0.11360652625616319,3.294723298982479,1.4005301573511815,0.8188087072812218,0.3971936897264989,14eb48a50e37df548894ab6d8cd628a21dae14bbe6c462e894616fc5962e6c49
1712.5932872767607,1714.840407860924,,,0.0007241597217328966,-1.8570091180004523e-06,6.467550762044795e-05,-0.0005357784148717406,1920.0,1080.0,3840,2160,314,314,,,7.576868499311737,0.05416736018527294,0.3157350642840292,0.015919276416911963,,,,,,,,,70909,-20.739545625128642,-26.4931843581788,-13.669511209996873,56.02634901141475,4.954392418077403,34.76067300941877,76.7658946365434,31.447576776256206,48.43018421941564,116915.37384972976,0.6064985096924779,1.6163734682572715,0.6159493318273924,1.7273248174253906,9.243495183968184,17.77695043046618,4.0,314,2087.4108280254777,229.74139437723707,0.8862815580037086,0.047000895897024136,3.029566515817664,2.076440115673593,0.4737460340845927,0.2719498289909798,946f49be73928469000baa5ca04d2573137c5ee6a66362bcf8d130354dca8924
1746.540089919792,1740.6987736012993,,,0.020213615117252,-0.020328184247088422,-0.0004884849766747238,0.002412376173048026,1920.0,1080.0,3840,2160,319,319,,,7.4768143031921,0.05560223994838596,0.30103918132474167,0.028376456545189253,,,,,,,,,48676,-46.47127038424604,-57.066648865157205,-14.206075483360653,69.94274442401058,20.580166775591714,125.97818312894081,116.41401480825662,77.64681564074891,140.18425861230148,1267150.4027251948,0.03841375096067132,1.6587721356981022,0.6034737169829406,1.7736210594350754,10.377064672528556,16.129639915864242,5.0,319,1583.4294670846396,320.6260048619885,0.7813795446826499,0.10780555872075935,3.300751185707642,1.5694405282075314,0.44329720356300073,0.24364889868934184,032dee9fb0a8bc1b90871dc5fe950080d0bcd3caf166447f44e60ca50ac04ec7
1851.6718750177683,1851.7167861924027,,,0.02793428264077277,-0.02615649889015329,-0.00024105804784966975,0.0018930395737543856,1920.0,1080.0,3840,2160,319,319,,,7.536109602177212,0.12115588733240731,0.30543294535392235,0.011893984854070727,,,,,,,,,114977,-257.06699268512915,-53.35107061580483,-86.11238840571917,39.847391956670705,29.4457545074904,132.7066349661452,296.91438464179987,82.79682512329524,218.81902337186438,5379352.4242960885,0.02137376229166566,1.519368616137264,0.675324720962533,1.6180096422803831,5.11816276298738,5.930193549300712,3.0,319,1844.7366771159875,330.45915563813827,0.6665796079457282,0.0884837086504135,3.3571686851160183,1.4286507423231705,0.8040766611406294,0.42310812587294255,d1b3a0b37acc72207295b05e8c359f8b43bf879eb882c60747cfc6d3c7d8efa3
1726.526571698851,1726.2817104931864,,,-0.0003235375233784314,0.0009315210682164604,-0.00029615123851902124,0.0006484240581341153,1920.0,1080.0,3840,2160,325,325,,,7.5978724385943694,0.040427784398475455,0.27468160612535614,0.018523694707491094,,,,,,,,,83884,-22.003351943026455,-21.164051905651323,-2.5773673166690805,27.35313575877035,18.443772643618647,62.210272745953695,49.35648770179681,39.60782454926997,64.78764006262277,126653.55874095122,0.6623106435688141,1.6487074128549066,0.6059734333916453,1.7494283217800906,7.896666825616327,10.872995197196234,4.0,325,2038.1661538461537,289.7523984247575,0.8717568881734192,0.034862004795696636,3.5489651807000895,1.2436949698014907,0.429737084974646,0.2297098156987246,d9f4c746e6fa456323601b8ca05357c5585d34663c765107d901b4fd929d784b
1749.1154432293952,1743.6665666983567,,,0.02178467154310687,-0.02199802557435084,-2.5216498826294887e-05,0.0029177071540081286,1920.0,1080.0,3840,2160,338,338,,,7.4631952527137795,0.11083295362969708,0.2733850856527138,0.009418190544430606,,,,,,,,,91598,-61.876112697151,-28.757295844451654,-6.15854683786883,44.23938989032044,3.6639502468361944,77.32654816945279,106.11550258747144,32.42124609128785,83.48509500732162,287221.85567187535,0.3189102715938244,1.6136026468078204,0.6291233131321446,1.716294407132466,7.312670582327125,9.72756200210935,4.0,338,1981.7337278106509,225.27260301059363,0.8652079680491769,0.048711151224924656,3.3588531308182765,1.6592727885685903,0.45979891534401907,0.2346210104508726,374ffd0c5ff8e544f588f1da3ce0d5b69dc39ff3af95d7ccec480fe5e533c45e
1855.9818706642595,1852.7137978697817,,,0.031283339366155814,-0.029720545153779778,-0.0001382865268674149,0.0021383146548130433,1920.0,1080.0,3840,2160,414,414,,,7.683939219729279,0.1344065159654201,0.27871559462038525,0.02584146404068061,,,,,,,,,144143,-83.93408264091109,-24.472619254163668,-11.045300492826467,52.80722945914949,56.6609313079456,225.68950221225126,136.74131210006058,81.13355056210926,236.73480270507773,2626408.853217411,0.05488216346187744,1.4993043389262442,0.6755854280162811,1.5943428130106259,4.905912878183471,6.136152941744867,3.0,414,1708.0990338164252,533.1298093090892,0.596070557368414,0.1315090180812646,3.5182922525082727,1.5926671649842965,0.6682254505940515,0.3293910701603889,3b16a10ec9b4ab71580958b634485a979ffd6df0d368dbbf6fc1c5ffacf46b7a
1748.2617484692819,1747.477077323076,,,0.023658315143541244,-0.021432734814434938,-0.0008964738655527551,0.0025910238489662346,1920.0,1080.0,3840,2160,308,308,,,7.69128821070981,0.04013066611202822,0.2798260193702902,0.007522803601259883,,,,,,,,,75612,-27.670036534076814,-13.746937559447924,-1.5858599872436447,12.069826115974745,9.55947328199942,72.14221236242665,39.73986265005156,23.306410841447345,73.7280723496703,68286.46622208189,1.107276510020213,1.6123854310627217,0.6243158775915291,1.712820915845686,7.43412421308787,12.030783924835262,4.0,308,1825.0292207792209,249.7512576636755,0.8517365894180531,0.05406190478613864,3.4986283886375933,1.4594002770543635,0.2942326150508614,0.18562921774797478,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00
