dish_id,aabb_scale,area_frac_mean,area_frac_std,bbox_aspect_ratio_mean,bbox_aspect_ratio_std,bbox_max_x,bbox_max_y,bbox_max_z,bbox_min_x,bbox_min_y,bbox_min_z,camera_angle_x,camera_angle_y,cx,cy,edge_frac_mean,edge_frac_std,entropy_mean,entropy_std,extent_x,extent_y,extent_z,fl_x,fl_y,h,k1,k2,k3,largest_comp_frac_mean,largest_comp_frac_std,mean_camera_center_dist,mean_error,mean_track_length,mean_view_angle_var,mean_visible_points,mean_visible_ratio,median_error,median_track_length,num_components_mean,num_components_std,num_frames_total,num_frames_used,num_images,p1,p2,point_count,point_density,sharpness_mean,sharpness_std,std_camera_center_dist,std_error,std_track_length,std_view_angle_var,std_visible_points,std_visible_ratio,volume,w
dish_1550705669,0.0,0.9733915375978456,0.39164580177090175,0.9984600119271791,-0.15731906199166457,-0.17556033469058818,0.6988190632047457,0.22416030127328057,-0.9373600941623712,-0.32136389696887174,0.047952475270458886,0.1249560886733858,0.12500472883145314,0.0,0.0,0.13330760801068883,0.18555337469071698,0.4297755502587629,-1.0180850025999446,0.13207736666295486,0.3074940647586682,0.08544889513377261,-0.12534285296051212,-0.12534285296051212,0.0,0.149008075774295,0.0,0.0,0.9634474958027112,0.4681367179522709,-0.31043450669962935,1.3050456516084756,1.203828739478501,0.11056265249666071,0.6378014197594085,1.2993459816412622,1.367908982305302,0.8314133761251199,1.3400336416284353,1.4030436088483464,1.2054629542423523,1.2054629542423523,1.2047883175031846,0.0,0.0,1.7763242490832416,0.015860092675081126,0.7672851319909623,1.3657019249381206,-0.2771675307093264,0.21275221314309872,1.1620174722648244,0.24783633259545723,0.7206996934262565,-0.456935083931528,0.17037780466974545,0.0
dish_1550705724,0.0,0.3273832659183428,0.2869288928259962,0.2661838123056232,-0.27955111098537233,-0.025823708873736282,1.298169006600078,-0.48399846279312236,-1.3737036973620307,0.6565808048933632,-0.9574615094683784,-0.3918760153628117,-0.3913036846657345,0.0,0.0,0.14892247660014057,0.2330577501449264,0.33891305756285595,-1.336013881161591,0.3946457417498647,0.4395252339453165,-0.36447011796161205,0.3922168381157835,0.3922168381157835,0.0,-0.3356788999639302,0.0,0.0,0.3666270334690628,0.27773737193012704,-0.2467231941594306,1.099365676463341,1.1958754322541716,0.05854666375723143,0.6065225150040493,1.3434561068606379,1.1261366114694935,0.8314133761251199,-0.47721740893224684,-0.23379908939334137,1.3082268876033167,1.3082268876033167,1.2948845965495404,0.0,0.0,1.8596009473505928,0.038709024509209204,0.5478939583994404,0.34073089421240516,0.12184418218559456,0.07191060661689572,1.0242621082844034,0.2874669827738538,0.330784440792377,-0.3423474808922808,0.15515634179018373,0.0
dish_1550705786,0.0,-0.6578333109125641,-0.09363237664174175,0.08835383451570912,-0.16381585035470142,-0.1036631009038445,0.9258586442383551,-0.3190219036848562,-1.011017677032906,0.5190594844915722,-0.7082878231273407,-0.3656297274536072,-0.3651299536972909,0.0,0.0,0.2568211923307297,0.4037684427914997,0.6405047899085915,-0.4861279404972125,0.20077406439778703,0.2885369291743698,-0.2895963865198399,0.3658677299795955,0.3658677299795955,0.0,-0.20881491985781783,0.0,0.0,-0.6018201108791412,-0.11543043093142971,-0.4214438807789753,1.0843493525651875,1.6300387155010818,0.06695589427919177,0.2935120731025468,1.1494326855834556,1.1270137959952558,0.8314133761251199,-0.9063466808196792,-0.7884767331221277,1.1026990208813878,1.1026990208813878,1.1146920384568288,0.0,0.0,1.0650962314485664,0.07568823920818224,1.1190731059144288,1.2682872287323572,-0.02032859276671621,0.754069951867083,1.5125115462182541,0.22115013269055728,-0.08115387511083227,-0.17324860016259602,0.04516802861998896,0.0
dish_1550705888,0.0,-0.925249009651949,-0.3652645641839106,-0.6491347670057436,-0.35952531207527394,0.8024252402102412,0.7849932402771169,0.7432161891146134,0.014365164060366628,-0.18357594118518372,-0.8608380182170106,-0.28408406434125594,-0.28377843641970735,0.0,0.0,0.2821949341965606,0.8681232863402347,0.39275646083663285,-0.4976188022602944,-0.022813441152622457,0.32836783302626393,0.6702701285530749,0.28404796599296306,0.28404796599296306,0.0,-0.20972238573690033,0.0,0.0,-0.8604249226221057,-0.37444536580479154,-0.1579883360350879,0.8161318520644233,0.8418684047569948,0.11569004621737194,-0.5840713106487843,0.6462976622623856,0.7918567727506095,-1.0700398126493422,-0.9765495366156837,-0.8884411348540181,1.0513170542009056,1.0513170542009056,1.069643898933651,0.0,0.0,0.3724366668059357,-0.2062194927308788,0.7416568260979202,1.0332671697430822,0.09093451505189142,1.7709103389693974,1.4873595971155025,0.30282056795607476,-1.4496416256814253,-0.08616026121868381,0.33802513388471594,0.0
dish_1550705939,0.0,-1.4990974599454119,-0.7256305606448554,-0.5057775848197305,0.9422059043765533,-0.01903752502058549,1.6425697729771387,-0.9018364414777337,-0.599850698041633,1.0002292266224968,-3.0,0.01293365625345063,0.012933489880170311,0.0,0.0,-0.14097639658895655,0.2839863082365871,-0.49374946630252003,0.5060835467543037,-0.00795672270923313,0.5320274057307126,0.20917115837717393,-0.013392860686076369,-0.013392860686076369,0.0,0.05905402060107213,0.0,0.0,-1.4223789537606912,-0.7376674230468777,0.031235038346950194,0.9758277201641482,0.8887815759601588,0.08683396889158565,-0.9999113545649541,0.5407762298991035,0.8813193742517571,-1.0700398126493422,-1.2822079412001062,-1.5032751461803082,1.2054629542423523,1.2054629542423523,1.2047883175031846,0.0,0.0,-0.05041764905835105,-0.1993456197492379,0.2939753474440072,0.8979905739903664,0.2096686680223256,1.9796070182547716,1.8410852518143614,0.12932585956758552,-1.8084422969805527,0.22646896993488932,0.25495614050458465,0.0
dish_1550705995,0.0,-0.019216626801311327,0.09099234414316644,0.1485169503540763,-0.23746524655218856,0.4174524982666691,0.8971180999630473,-0.00014464891610318158,-0.7075575327297238,0.5999028780438488,-0.651556759942273,0.04930101355655416,0.0493068123947038,0.0,0.0,0.7879242673431064,0.27906907361796146,1.1364455111058052,-1.1401947237060803,0.23789662453335345,0.2605167878596767,-0.027206780705872978,-0.04975053423314064,-0.04975053423314064,0.0,0.4914934319593569,0.0,0.0,-0.0027577969335138034,0.12306138162622811,-0.4178056128167394,0.8948491012352161,1.387970975355186,0.053507487204767945,0.39972813748356634,1.1014942251399293,0.9677857125623693,0.8314133761251199,-0.8015333934434922,-0.6583896495611395,1.2054629542423523,1.2054629542423523,1.2047883175031846,0.0,0.0,1.3984843647148204,0.002283896566175372,1.320725747628006,1.4635406977438563,0.008649873858288946,0.052401716929754906,1.3979987226614516,0.29494371792500035,-0.7997455142536286,-0.4120578377214613,0.1495695502492832,0.0
dish_1550706037,0.0,0.0753952382626864,0.21083525611573423,-0.08697663622819932,-0.21562573446840091,1.508274483656304,0.6709384738228901,-0.10786212250277144,-0.3378587150287793,-0.39589730380187127,-0.5282962286512156,0.029134276383814522,0.029135595005758772,0.0,0.0,0.8254179155326028,0.3421475971518385,1.211150029772202,-1.3343349564886187,0.4232450883182309,0.30531743553935653,-0.1427073915616033,-0.02959081297981882,-0.02959081297981882,0.0,0.2460924398774196,0.0,0.0,0.11817732650267233,0.19440637382962409,-0.34691350697613776,1.2349404323770043,1.4457686586316705,0.029879895004760487,0.5004351743284648,1.2544457355121177,1.1182069233649492,0.8314133761251199,-0.7824240623446819,-0.447366744416604,1.359608854283799,1.359608854283799,1.3399327360727182,0.0,0.0,1.6418436349893433,-0.020791928547704473,1.3693566714644216,1.4011225790936,-0.07686705199720142,0.5237935978268851,1.5010343747044783,0.10668259490454009,-0.301675490827603,-0.6526629501899417,0.19690409929770486,0.0
dish_1550706096,0.0,-1.0316113859674665,-0.4303439529155944,-0.0014299036329108912,0.8886049629255894,0.024076841572664032,1.0709125104230495,-0.8881678035222077,-0.1232751519040307,1.115171854814903,-3.0,0.09647656381824057,0.09650424960395564,0.0,0.0,0.1905281647452877,0.989669163718991,0.48243041528647423,-0.33243806910880824,-0.39077623811230305,0.26649620305106214,0.08688696857005335,-0.09689369519225086,-0.09689369519225086,0.0,-0.3436798057543655,0.0,0.0,-0.96970088159397,-0.4568820603626351,0.03442877729548039,1.2649486730518802,0.48138570598506636,0.14014040352516166,-0.7327723666405964,0.4468967047342344,1.289599862336117,-1.0700398126493422,-0.7689498140746059,-0.744310693711692,1.15408098756187,1.15408098756187,1.1597401779800067,0.0,0.0,0.4053534698372873,0.09772108195675971,0.829018971132354,1.4059498168317877,0.19139538315852694,1.852963141294112,0.9308949456950205,0.15185170258731098,-0.8585940793054834,0.5797004531248784,-0.05545279336929116,0.0
dish_1550706177,0.0,-1.1659442486907032,-0.6860280755680815,-0.7049977821802497,0.7821329655123345,0.85838668587386,0.8688283948006432,0.999203088795877,-0.5411693208696696,-1.3237070507826092,0.356491351618064,0.41602416751937527,0.41662203354659383,0.0,0.0,0.4470624650821706,1.522298775232603,0.31656050698213983,-0.45023264322128553,0.31039193305649665,0.5166189337378441,0.8486863453547628,-0.4156373784939492,-0.4156373784939492,0.0,-0.7749343723856572,0.0,0.0,-1.1385816774595512,-0.8209583537587171,0.3300283488911402,1.9485118399771408,0.0020527857977024697,-1.6319683341399416,-0.9624333629547049,0.2520614970197183,1.8936195849348085,-1.0700398126493422,-0.32827749124620803,-0.05742172266656196,1.2054629542423523,1.2054629542423523,1.2047883175031846,0.0,0.0,0.32939161668801425,-0.29026729640081056,0.7965845983992546,1.6226042067622146,0.5469934553709412,2.5946115467918442,0.49923314483825,-0.5573493605754161,-0.6386613582433815,0.39095833174148875,0.6146910299321785,0.0
dish_1550706237,0.0,-0.22264477793630802,0.18875172968597323,-0.28594664734992103,-0.5500016958641526,1.3829938735153644,0.21913984968494513,0.08233280286675732,0.1343222444220332,-0.24024235829390175,0.2727192831491354,-0.2167956227952765,-0.21661450823367825,0.0,0.0,0.6685012661257805,1.1041556975169682,-0.814556655274657,0.6359946685313896,0.1616504221771927,0.00457348310859316,-0.09381859733316171,0.21658483237629672,0.21658483237629672,0.0,-0.4555143104056699,0.0,0.0,-0.17126476530922344,0.1794928401968301,-0.24806255735263114,0.16757611529707345,1.5110728146825398,0.05659351726773349,-0.5942161565478106,0.9329326099833932,0.13437737683584802,0.8314133761251199,-1.3098208158158398,-1.8063550036643359,1.359608854283799,1.359608854283799,1.3399327360727182,0.0,0.0,0.327140895113221,0.03910779475233676,0.2510497940522909,0.332162896756904,-0.10612892338562978,0.1790453709806921,1.3976476501050503,0.14272812869226995,-0.3583621668406901,-0.041930810298494055,-0.013934620835988277,0.0
dish_1550706283,0.0,0.9694240065388467,0.6222357112925195,0.5758439192791246,0.017937700929278242,-0.1875182962278366,0.5046297118755413,-0.26113842925709796,-1.3334651384111988,-0.1741820442466055,-0.4133198215112498,-0.5009166921738781,-0.49999050115709454,0.0,0.0,1.2870538935140448,1.4610254719400584,0.7694624189858371,-0.5382648102264157,0.3274451187603032,0.17803887776191799,-0.30159296065576335,0.5017611487605927,0.5017611487605927,0.0,0.09352874257834654,0.0,0.0,0.9958220043033835,0.6181288106622991,-0.31132644571873996,1.3411363287481495,0.947125078830097,0.03479481163413985,0.4463916373532496,1.143835726888112,1.3025864896794357,0.8314133761251199,-0.7075717410057945,-0.2930100635427402,1.3082268876033167,1.3082268876033167,1.2948845965495404,0.0,0.0,1.8171185776263696,0.16486216302920598,1.256306412983397,1.4565897194653326,0.21135491490587494,0.3324280775135967,0.9262102091736136,0.24042036018411986,0.9987515569648333,0.029143699243590403,0.044255758927258394,0.0
dish_1550706325,0.0,0.9487070678295673,0.8651056799132832,0.6223934077398728,-0.31828893284940324,0.018054388915715598,0.581271149414065,-0.23043246462025807,-1.0410503448261452,-0.39688867903169617,-0.585611078424006,-0.40143041365444426,-0.40083045378422166,0.0,0.0,1.1826749872100977,1.7626148293436616,1.099410914302259,-1.0630638679350277,0.26027018345605807,0.2596206714264592,-0.23959682978603145,0.4018104352307346,0.4018104352307346,0.0,0.22463204903087694,0.0,0.0,0.9745619300837596,0.8688386565344522,-0.2856972860202043,1.1030534257102522,1.0363206761303143,0.09227486179457393,0.478938517297824,1.267602574113777,1.0105453303306828,0.8314133761251199,-0.8490099154339521,-0.45994173281504624,1.359608854283799,1.359608854283799,1.3399327360727182,0.0,0.0,1.8584755865631961,0.12885496374614383,1.2588521068606748,1.455697269834502,-0.16312426373888428,0.15703544097251979,1.0033543083113816,0.1638847370662033,0.38985515177342955,-0.4295206440411801,0.07606965425833923,0.0
dish_1550706448,0.0,-0.8734511662666816,-0.3908221166966414,-0.6232660427942668,0.32007474059963475,-0.14844195810901217,0.34138650400159254,-0.4270586677567566,-0.8214124818027907,0.124900176535432,-0.057578573297351034,-0.15295166852104156,-0.1528588135034545,0.0,0.0,0.2529762952991188,0.943364812198334,0.1905662744685671,-0.3759645827706986,0.07497668632099935,0.009830164173541963,-0.5431056631272082,0.15261797636467697,0.15261797636467697,0.0,-0.37837924016156493,0.0,0.0,-0.8488242095974088,-0.5153376374704126,-0.32130970332991965,1.3644863604301263,0.3922086183942553,0.08123906414117865,-0.8337400603319731,0.3966051670844491,1.3924978575830351,-1.0700398126493422,-0.792570419299584,-0.8044516189471873,1.15408098756187,1.15408098756187,1.1597401779800067,0.0,0.0,0.30857244212117646,0.30596772432384517,0.6196185035105535,1.3932309523737574,-0.2114984208331612,1.8498042796848209,0.931131155930495,0.27192253223029533,-0.8879229360391979,0.39909562703053275,-0.22185805761509977,0.0
dish_1550706583,0.0,-0.7111503211141473,-0.4620051809735525,-0.6569448374870996,-0.6695659880829731,1.4777880287448115,0.7291932651420737,0.22636995592476833,0.15875246979181967,-0.4791510099609562,-0.30681617135523387,0.5305751397068964,0.5315570690787637,0.0,0.0,0.6209733627437614,0.4320390424925099,0.7182825749242941,-0.5990589717343563,0.1854978593193455,0.34615116184458977,0.13342947492326723,-0.5296546519242314,-0.5296546519242314,0.0,0.38933568956693587,0.0,0.0,-0.650274808901222,-0.4735348460971596,-0.41369519333284466,1.1515518956115143,1.0050575796853145,0.16628719154875285,-0.036257447244160364,0.9594138030294674,1.0917051473264923,0.8314133761251199,-0.9450130462876374,-0.7081065272711896,1.2054629542423523,1.2054629542423523,1.2047883175031846,0.0,0.0,1.0828206638500635,-0.0902392627958318,1.1303437663815588,1.1240917045668366,-0.5238124002758422,0.9259014544228399,1.210937124194078,0.17092654159901063,-0.6309203687470643,-0.34665469094766405,0.22590506464355528,0.0
dish_1550706639,0.0,-0.7596203224087392,-0.3816381903315785,-0.9517184027934151,-0.05759326625657614,1.4047724854658705,0.15269192772864124,0.1963452491553262,0.05387695358318812,-1.856593610086055,0.20919498424118818,0.13707922561098493,0.13713855527968905,0.0,0.0,-0.06303177732549288,0.08828576403224013,-0.8749188601737018,0.09580267972456946,0.21291709246528262,0.2760211774539612,0.03494785136524142,-0.13745059738184684,-0.13745059738184684,0.0,-0.1444335941454126,0.0,0.0,-0.6976215076158798,-0.39277431584020206,-0.26136913478551327,1.326454695549567,1.344289027183207,0.0683626769471881,-0.504382093406872,0.9585432363993094,1.366418243831601,0.8314133761251199,-1.2292472950720967,-1.3163260834747814,1.2568449209228345,1.2568449209228345,1.2498364570263625,0.0,0.0,0.4222338816482369,-0.10832151503200094,-0.0922436056973843,-0.09759144318145116,0.11410507885679838,0.5992867233623909,1.3416560234475032,0.1697357231329945,-1.1211385158358294,-0.12869384267738382,0.169966742157761,0.0
dish_1550706705,0.0,0.7941908117168406,0.3004011721055948,0.2797622511113396,0.0012790262133056541,-0.05731423159995065,0.806254373570723,0.6274070449072068,-1.5461148222696908,-2.480063253766212,-0.6221408862559122,-1.0309065185168484,-1.027062601755833,0.0,0.0,0.9740034354232344,0.8990728729397037,1.1154101828174074,-0.8304676231368663,0.4538620480889122,0.6225829188180326,0.544597193345162,1.0359790794447046,1.0359790794447046,0.0,0.15528049770673966,0.0,0.0,0.8235375758909489,0.29567158606826627,-0.4001845993361908,1.4273769438495614,1.0201555734903485,0.057821967469948915,0.9132668851845633,1.35434205483769,1.409693216671971,0.8314133761251199,-0.24260665213802238,0.2240750599456492,1.359608854283799,1.359608854283799,1.3399327360727182,0.0,0.0,2.4197492792772692,-0.22916285027489222,1.2141698793706774,1.5605284581829124,0.06767577119071289,0.17367447428477129,0.9160218574692028,0.19031673705230803,0.21095280450950113,-0.5500542581216351,0.601317943568948,0.0
dish_1550706766,0.0,0.8686393708647094,0.6254788379009422,0.2647787225404804,-0.222925724391163,-0.15199494536635202,0.443067239042455,-0.4358028530873879,-0.627646242855728,0.08948177487825898,0.17583620997422647,-0.20119217286859978,-0.20103531700337604,0.0,0.0,1.0226571182043591,0.9502615493827202,1.140423941806871,-0.8141756029193753,-0.05582207432940759,0.08813172078986152,-0.6207503099102794,0.2009474996110742,0.2009474996110742,0.0,0.19538708216722447,0.0,0.0,0.8979506600656643,0.6187429228172329,-0.4497721868734039,1.2034017835482984,0.8755606173118153,0.015954225347720723,0.8506986982173965,1.2147453942159143,1.2175035844987123,0.8314133761251199,-0.4434686044368162,-0.05986800070784027,1.2568449209228345,1.2568449209228345,1.2498364570263625,0.0,0.0,2.315372066246231,0.7952394167145334,1.178762366545126,1.1302987249861731,-0.07918511723433608,0.4321867632843138,0.8559975086208125,0.34610590153092813,0.5996187928487118,-0.09307721644778941,-0.2718762421824735,0.0
